Number;neighbourhood_group;neighbourhood;latitude;longitude
37;Eixample;la Sagrada Família;41.406985185091784;2.175580051089941
37;Eixample;la Sagrada Família;41.40641743284794;2.170925087807034
37;Eixample;la Sagrada Família;41.40317786134053;2.1795317148031623
37;Eixample;la Sagrada Família;41.402577255893796;2.1816802263316912
37;Eixample;la Sagrada Família;41.405276334850875;2.175896404520892
37;Eixample;la Sagrada Família;41.40757752049269;2.1740353090652005
37;Eixample;la Sagrada Família;41.4045886340371;2.1750090228042294
37;Eixample;la Sagrada Família;41.404553995423086;2.1849210249364455
37;Eixample;la Sagrada Família;41.40263375348709;2.1807308724214614
37;Eixample;la Sagrada Família;41.407962059005825;2.176930415465242
37;Eixample;la Sagrada Família;41.40300518036136;2.176666847210842
37;Eixample;la Sagrada Família;41.40745469653141;2.1740073609983974
37;Eixample;la Sagrada Família;41.403543363447135;2.1720209615388986
37;Eixample;la Sagrada Família;41.40729534628864;2.1813501609941874
37;Eixample;la Sagrada Família;41.40510440317332;2.1757605521270826
37;Eixample;la Sagrada Família;41.40370581003382;2.1836391982235455
37;Eixample;la Sagrada Família;41.406852203973635;2.1712821498663644
37;Eixample;la Sagrada Família;41.40592802800319;2.1757472508706894
37;Eixample;la Sagrada Família;41.41055506170452;2.1766883994759247
37;Eixample;la Sagrada Família;41.40509265511756;2.180383084224936
37;Eixample;la Sagrada Família;41.40374635755522;2.171827634570173
37;Eixample;la Sagrada Família;41.40275356188122;2.1778106219353033
37;Eixample;la Sagrada Família;41.40353364496597;2.1797355745452465
37;Eixample;la Sagrada Família;41.40760135638915;2.175290246715682
37;Eixample;la Sagrada Família;41.40454783231206;2.173328567007215
37;Eixample;la Sagrada Família;41.403071863937626;2.176956472201763
37;Eixample;la Sagrada Família;41.40770331116901;2.174790445235959
37;Eixample;la Sagrada Família;41.40451380155838;2.1755019485299565
37;Eixample;la Sagrada Família;41.4032627605051;2.172652805943137
37;Eixample;la Sagrada Família;41.40399020361685;2.1780314102365246
37;Eixample;la Sagrada Família;41.40943398336077;2.174058192119065
37;Eixample;la Sagrada Família;41.404545462891654;2.1771178680828918
37;Eixample;la Sagrada Família;41.405254744519766;2.1828095091603212
37;Eixample;la Sagrada Família;41.40216511702317;2.17776827777114
37;Eixample;la Sagrada Família;41.40639038133298;2.1706232211673564
37;Eixample;la Sagrada Família;41.40680509685066;2.1804859890215083
37;Eixample;la Sagrada Família;41.40681160676265;2.169908059386771
37;Eixample;la Sagrada Família;41.4059773170851;2.182839931156894
37;Eixample;la Sagrada Família;41.407505517960104;2.1788889774391973
37;Eixample;la Sagrada Família;41.4100189642529;2.174553980545498
37;Eixample;la Sagrada Família;41.40268488261855;2.1754915209782597
37;Eixample;la Sagrada Família;41.40217503673856;2.1718600655595113
37;Eixample;la Sagrada Família;41.404419138723654;2.1836491471977277
37;Eixample;la Sagrada Família;41.406660478119726;2.1777277483868236
37;Eixample;la Sagrada Família;41.40427622407624;2.17710626453942
37;Eixample;la Sagrada Família;41.40816826242312;2.173266674779488
37;Eixample;la Sagrada Família;41.40479098707145;2.1738241626731405
37;Eixample;la Sagrada Família;41.40432963733046;2.18208364914511
37;Eixample;la Sagrada Família;41.40420594090883;2.176498677919144
37;Eixample;la Sagrada Família;41.40141186705084;2.1781716239493774
37;Eixample;la Sagrada Família;41.401504203855005;2.1787954933965263
37;Eixample;la Sagrada Família;41.402954332841624;2.179191773241632
37;Eixample;la Sagrada Família;41.402265161498654;2.178594731750866
37;Eixample;la Sagrada Família;41.4025746442735;2.1800726959520063
37;Eixample;la Sagrada Família;41.402808078639204;2.180494537834838
37;Eixample;la Sagrada Família;41.40330640639942;2.172527491525061
37;Eixample;la Sagrada Família;41.406003804201816;2.1700859401399093
37;Eixample;la Sagrada Família;41.40791237566891;2.171848450367522
37;Eixample;la Sagrada Família;41.4079082144616;2.176562807580241
37;Eixample;la Sagrada Família;41.40605357600918;2.17874454411691
37;Eixample;la Sagrada Família;41.40446042096019;2.183569286201138
37;Eixample;la Sagrada Família;41.402544792524345;2.1768902201849687
37;Eixample;la Sagrada Família;41.40165127776521;2.176036276769819
37;Eixample;la Sagrada Família;41.40697660274046;2.172073908738334
37;Eixample;la Sagrada Família;41.405687576359725;2.1764760592276136
37;Eixample;la Sagrada Família;41.40698112493657;2.1711029553169157
37;Eixample;la Sagrada Família;41.40685861416883;2.1749262571380026
37;Eixample;la Sagrada Família;41.40102118830226;2.1749035735100946
37;Eixample;la Sagrada Família;41.41087608503771;2.176966858105841
37;Eixample;la Sagrada Família;41.40431584352534;2.1777379312952867
37;Eixample;la Sagrada Família;41.40593062199443;2.1721600620653545
37;Eixample;la Sagrada Família;41.409628307997636;2.177195841014769
37;Eixample;la Sagrada Família;41.40215055621884;2.180671636201692
37;Eixample;la Sagrada Família;41.40549146497496;2.1736825794362904
37;Eixample;la Sagrada Família;41.40817775729655;2.172452875325231
37;Eixample;la Sagrada Família;41.40456448040117;2.177027070733713
37;Eixample;la Sagrada Família;41.40333666420401;2.1736309047665303
37;Eixample;la Sagrada Família;41.40367156315937;2.177895242988045
37;Eixample;la Sagrada Família;41.40462257595603;2.1809084777692296
37;Eixample;la Sagrada Família;41.40299667062709;2.176376273267817
37;Eixample;la Sagrada Família;41.40302204105481;2.1773534600931748
37;Eixample;la Sagrada Família;41.402666413488795;2.1765046873949068
37;Eixample;la Sagrada Família;41.40950155206795;2.173118942832822
37;Eixample;la Sagrada Família;41.406134332699686;2.176481485567268
37;Eixample;la Sagrada Família;41.408603601837605;2.1739107666956006
37;Eixample;la Sagrada Família;41.40060433942473;2.1754822489727625
37;Eixample;la Sagrada Família;41.40131541658575;2.1736817991700406
37;Eixample;la Sagrada Família;41.400670310672254;2.1738821523693233
37;Eixample;la Sagrada Família;41.405708793105795;2.175052108017292
37;Eixample;la Sagrada Família;41.40739469102698;2.1752973504922264
37;Eixample;la Sagrada Família;41.405572190184394;2.1769811689449265
37;Eixample;la Sagrada Família;41.40764287929108;2.1757291518741946
37;Eixample;la Sagrada Família;41.403793362156854;2.171803672025882
37;Eixample;la Sagrada Família;41.40586149326989;2.17578522464816
37;Eixample;la Sagrada Família;41.40096508836337;2.1733043586342276
37;Eixample;la Sagrada Família;41.40440663349044;2.1797199228608073
37;Eixample;la Sagrada Família;41.403145709001926;2.17827360005839
37;Eixample;la Sagrada Família;41.407854962252884;2.171003927805878
37;Eixample;la Sagrada Família;41.40713320712953;2.1803061816897733
37;Eixample;la Sagrada Família;41.40223939724018;2.1796028769764004
37;Eixample;la Sagrada Família;41.40530852915186;2.1733945364502953
37;Eixample;la Sagrada Família;41.40921460910972;2.1791613791832405
37;Eixample;la Sagrada Família;41.40652383828607;2.1698452382989495
37;Eixample;la Sagrada Família;41.402978034486615;2.1743780961794585
37;Eixample;la Sagrada Família;41.410631590272445;2.175301865404069
37;Eixample;la Sagrada Família;41.40334631277716;2.172508703394508
37;Eixample;la Sagrada Família;41.40457864006992;2.1804692546016033
37;Eixample;la Sagrada Família;41.406161167910774;2.174231224132553
37;Eixample;la Sagrada Família;41.40438776040263;2.1758752725355577
37;Eixample;la Sagrada Família;41.40256056407116;2.1744865997221576
37;Eixample;la Sagrada Família;41.40508104583346;2.179899649746651
37;Eixample;la Sagrada Família;41.40610349628766;2.178733677790576
37;Eixample;la Sagrada Família;41.40381872651481;2.1787139104910067
37;Eixample;la Sagrada Família;41.4015212882355;2.1731353889385288
37;Eixample;la Sagrada Família;41.40461377201504;2.179925071671828
37;Eixample;la Sagrada Família;41.408064347034866;2.171631670529023
37;Eixample;la Sagrada Família;41.4041739102882;2.1816391971177893
37;Eixample;la Sagrada Família;41.40936971289865;2.1786539978309296
37;Eixample;la Sagrada Família;41.402549021568355;2.17368230275795
37;Eixample;la Sagrada Família;41.40299834278745;2.1719469075480586
37;Eixample;la Sagrada Família;41.406906699437286;2.17844166057581
37;Eixample;la Sagrada Família;41.40621939983454;2.1746550634402166
37;Eixample;la Sagrada Família;41.40123576071557;2.1740228631114613
37;Eixample;la Sagrada Família;41.40179956152674;2.173323637479876
37;Eixample;la Sagrada Família;41.40735322226615;2.179049291764503
37;Eixample;la Sagrada Família;41.40402740633726;2.1771293253019
37;Eixample;la Sagrada Família;41.40792580451849;2.174467362799651
37;Eixample;la Sagrada Família;41.4035850277097;2.177849702480424
37;Eixample;la Sagrada Família;41.40556050527434;2.1767614266589614
37;Eixample;la Sagrada Família;41.40142819956252;2.174693945123818
37;Eixample;la Sagrada Família;41.40855293503303;2.178010445350586
37;Eixample;la Sagrada Família;41.402829238608746;2.1726773147549108
37;Eixample;la Sagrada Família;41.40539759261803;2.1727917972081774
37;Eixample;la Sagrada Família;41.4038650216813;2.176960520396694
37;Eixample;la Sagrada Família;41.40937642372305;2.1753355841541326
37;Eixample;la Sagrada Família;41.40273169524185;2.1739672466171935
37;Eixample;la Sagrada Família;41.40632932531608;2.1737471352292346
37;Eixample;la Sagrada Família;41.40365257068098;2.1781224626801206
37;Eixample;la Sagrada Família;41.4066315253859;2.178155816997286
37;Eixample;la Sagrada Família;41.40703690325079;2.178702928103767
37;Eixample;la Sagrada Família;41.40157654674877;2.1743069107365556
37;Eixample;la Sagrada Família;41.4108896698163;2.176482171674063
37;Eixample;la Sagrada Família;41.4036228616227;2.1757145256097976
37;Eixample;la Sagrada Família;41.40425123947174;2.1719333199270205
37;Eixample;la Sagrada Família;41.405421129239244;2.178769733519651
37;Eixample;la Sagrada Família;41.40294508523018;2.1792449964670983
37;Eixample;la Sagrada Família;41.40728574422568;2.170997168592536
37;Eixample;la Sagrada Família;41.40599166883258;2.1734964174410782
37;Eixample;la Sagrada Família;41.404814668205965;2.1745515054253404
37;Eixample;la Sagrada Família;41.40650158051556;2.1765307257048563
37;Eixample;la Sagrada Família;41.41080904272906;2.176178366728835
37;Eixample;la Sagrada Família;41.40616136064696;2.1777791810647016
37;Eixample;la Sagrada Família;41.40761707822768;2.1703699546035566
37;Eixample;la Sagrada Família;41.40616498717828;2.1782080777791486
37;Eixample;la Sagrada Família;41.402642261732005;2.1805808120024883
37;Eixample;la Sagrada Família;41.40510820615155;2.1712307617335234
37;Eixample;la Sagrada Família;41.40246128229911;2.1806961211102696
37;Eixample;la Sagrada Família;41.406800151849836;2.1734130233486626
37;Eixample;la Sagrada Família;41.40393318105484;2.175548620789205
37;Eixample;la Sagrada Família;41.40184037288145;2.1710603568657585
37;Eixample;la Sagrada Família;41.40588946462852;2.1785109596226833
37;Eixample;la Sagrada Família;41.40852805524973;2.1743820555194886
37;Eixample;la Sagrada Família;41.40133576945188;2.1743995623277153
37;Eixample;la Sagrada Família;41.40809288510316;2.172868083017544
37;Eixample;la Sagrada Família;41.40103700886198;2.172622914031966
37;Eixample;la Sagrada Família;41.411540383600766;2.1749414084902097
37;Eixample;la Sagrada Família;41.40778371053422;2.1794260627609554
37;Eixample;la Sagrada Família;41.40357422358938;2.173205688751153
37;Eixample;la Sagrada Família;41.4044260697109;2.176014626493651
37;Eixample;la Sagrada Família;41.41172680079759;2.1754597047984383
37;Eixample;la Sagrada Família;41.40576355217332;2.1742380441295635
37;Eixample;la Sagrada Família;41.402586110191194;2.176946359483274
37;Eixample;la Sagrada Família;41.405435228246;2.1767421821965134
37;Eixample;la Sagrada Família;41.40371515796232;2.1721027200818543
37;Eixample;la Sagrada Família;41.40566624201255;2.171789642110745
37;Eixample;la Sagrada Família;41.40425709673694;2.1763041861996433
37;Eixample;la Sagrada Família;41.406312311775594;2.173773660481326
37;Eixample;la Sagrada Família;41.41053947489485;2.176197276162119
37;Eixample;la Sagrada Família;41.40833406598347;2.1781935426181596
37;Eixample;la Sagrada Família;41.408243336404176;2.1744741070713207
37;Eixample;la Sagrada Família;41.40152166150625;2.1728852841157926
37;Eixample;la Sagrada Família;41.40419365291771;2.1732138153189995
37;Eixample;la Sagrada Família;41.405836760607684;2.1741309639294077
37;Eixample;la Sagrada Família;41.410348958471005;2.1751913643957117
37;Eixample;la Sagrada Família;41.40387434855846;2.178978524802996
37;Eixample;la Sagrada Família;41.40214972257169;2.1720572537354794
37;Eixample;la Sagrada Família;41.40604035809061;2.1782127118424555
37;Eixample;la Sagrada Família;41.402960380047915;2.1744874558084777
37;Eixample;la Sagrada Família;41.405665440682405;2.171433346064182
37;Eixample;la Sagrada Família;41.40631266573594;2.1717785785528205
37;Eixample;la Sagrada Família;41.4027325000429;2.1749690209306323
37;Eixample;la Sagrada Família;41.40541119989615;2.1717678478733884
37;Eixample;la Sagrada Família;41.400514734569704;2.1732701688723637
37;Eixample;la Sagrada Família;41.40357462297318;2.1723808298694816
37;Eixample;la Sagrada Família;41.40771504900209;2.171410355126102
37;Eixample;la Sagrada Família;41.40765392321918;2.171263543403848
37;Eixample;la Sagrada Família;41.407220951088036;2.1723958182791105
37;Eixample;la Sagrada Família;41.40551165112705;2.173218227498365
37;Eixample;la Sagrada Família;41.40070084707506;2.174905202763557
37;Eixample;la Sagrada Família;41.401433879733375;2.1785711081772328
37;Eixample;la Sagrada Família;41.408807374830594;2.171329494665253
37;Eixample;la Sagrada Família;41.402121576455976;2.1797528831964446
37;Eixample;la Sagrada Família;41.40745141339171;2.1775690016671625
37;Eixample;la Sagrada Família;41.40711259222955;2.1758407667630295
37;Eixample;la Sagrada Família;41.40978306721746;2.1753319645252587
37;Eixample;la Sagrada Família;41.40379019845268;2.1767115197408957
37;Eixample;la Sagrada Família;41.40573201455021;2.176533987667449
37;Eixample;la Sagrada Família;41.41078399095658;2.176907994511445
37;Eixample;la Sagrada Família;41.407828688724585;2.17387554186077
37;Eixample;la Sagrada Família;41.40496454653299;2.1742852659269305
37;Eixample;la Sagrada Família;41.40294809994149;2.1801153453525397
37;Eixample;la Sagrada Família;41.40267653239637;2.172221143048971
37;Eixample;la Sagrada Família;41.405868743495;2.1764293259782606
37;Eixample;la Sagrada Família;41.40126436654233;2.1746127206744363
37;Eixample;la Sagrada Família;41.41081602939722;2.1762443219469882
37;Eixample;la Sagrada Família;41.41006833629715;2.1766843847142074
37;Eixample;la Sagrada Família;41.406972511679925;2.1774225454846228
37;Eixample;la Sagrada Família;41.40217307478211;2.1710040785438403
37;Eixample;la Sagrada Família;41.4060209426228;2.173027023799141
37;Eixample;la Sagrada Família;41.403186392789976;2.1722729036777144
37;Eixample;la Sagrada Família;41.40453743720765;2.173864311604826
37;Eixample;la Sagrada Família;41.40254328668207;2.174412589129917
37;Eixample;la Sagrada Família;41.405772344408625;2.178590862389459
37;Eixample;la Sagrada Família;41.40288379809122;2.1718351146923465
37;Eixample;la Sagrada Família;41.40657654198116;2.1752137386997767
37;Eixample;la Sagrada Família;41.40559380680879;2.176106840690048
37;Eixample;la Sagrada Família;41.40763215508517;2.1778316145221814
37;Eixample;la Sagrada Família;41.40712657745167;2.1751695088755083
37;Eixample;la Sagrada Família;41.40673283560209;2.182120989629679
37;Eixample;la Sagrada Família;41.40327862578631;2.1797962435730684
37;Eixample;la Sagrada Família;41.40180099692706;2.176042982880761
37;Eixample;la Sagrada Família;41.40185389673708;2.1761839387617004
37;Eixample;la Sagrada Família;41.40607541174964;2.172802430793946
37;Eixample;la Sagrada Família;41.400772744862564;2.175682856286283
37;Eixample;la Sagrada Família;41.40717929325897;2.177961099950112
37;Eixample;la Sagrada Família;41.40660156032269;2.17382965296579
37;Eixample;la Sagrada Família;41.4107416326412;2.1743216949940605
37;Eixample;la Sagrada Família;41.407385891950874;2.171016131379401
37;Eixample;la Sagrada Família;41.409939967856154;2.177469344823533
37;Eixample;la Sagrada Família;41.40283798853527;2.1739598113544703
37;Eixample;la Sagrada Família;41.40335455428322;2.1802013966241245
37;Eixample;la Sagrada Família;41.40532139365592;2.17427032234022
37;Eixample;la Sagrada Família;41.405986646841875;2.174335372841916
37;Eixample;la Sagrada Família;41.40802350863337;2.1722914987290585
37;Eixample;la Sagrada Família;41.40234777045935;2.1756370277967036
37;Eixample;la Sagrada Família;41.40411683019739;2.180799962643567
37;Eixample;la Sagrada Família;41.40280023745802;2.178447005133424
37;Eixample;la Sagrada Família;41.40646409971634;2.170720818262002
37;Eixample;la Sagrada Família;41.40407390642192;2.18016936832455
37;Eixample;la Sagrada Família;41.407121042888086;2.1749947382809474
37;Eixample;la Sagrada Família;41.40644587025155;2.1704943722047756
37;Eixample;la Sagrada Família;41.40748652533914;2.1771700480294043
37;Eixample;la Sagrada Família;41.40640050428419;2.1752120859529773
37;Eixample;la Sagrada Família;41.41087199634061;2.176443184927765
37;Eixample;la Sagrada Família;41.40574993272889;2.1774166455858834
37;Eixample;la Sagrada Família;41.40723408748775;2.1759669634467693
37;Eixample;la Sagrada Família;41.404254899410525;2.176376027480234
37;Eixample;la Sagrada Família;41.40291237612395;2.1704280927386246
37;Eixample;la Sagrada Família;41.40729405239847;2.181672944203045
37;Eixample;la Sagrada Família;41.40234771766497;2.172308584419223
37;Eixample;la Sagrada Família;41.407438228620755;2.17884443315023
37;Eixample;la Sagrada Família;41.41028564243049;2.1748788682002917
37;Eixample;la Sagrada Família;41.40777927537466;2.180320364217826
37;Eixample;la Sagrada Família;41.40620185925161;2.173965753230829
37;Eixample;la Sagrada Família;41.406058607359554;2.1756399673384705
37;Eixample;la Sagrada Família;41.40640967410323;2.175308557386606
37;Eixample;la Sagrada Família;41.40272018607614;2.170980366718108
37;Eixample;la Sagrada Família;41.40631876939567;2.176400590500922
37;Eixample;la Sagrada Família;41.40687144324058;2.1816201662127366
37;Eixample;la Sagrada Família;41.40976356747409;2.176420509394919
37;Eixample;la Sagrada Família;41.40736465746533;2.177211021556917
37;Eixample;la Sagrada Família;41.402566224261285;2.1797992626784706
37;Eixample;la Sagrada Família;41.40313076892545;2.172920696810707
37;Eixample;la Sagrada Família;41.404507864177134;2.1752257241859234
37;Eixample;la Sagrada Família;41.40289556257079;2.177366751242807
37;Eixample;la Sagrada Família;41.402350813137325;2.175227158019895
37;Eixample;la Sagrada Família;41.403588664890535;2.172520924580187
37;Eixample;la Sagrada Família;41.40412464853319;2.180750215549176
37;Eixample;la Sagrada Família;41.410981283952744;2.174796332946016
37;Eixample;la Sagrada Família;41.40979517752059;2.1761829158894903
37;Eixample;la Sagrada Família;41.4077224118356;2.1796379892821256
37;Eixample;la Sagrada Família;41.40491417280094;2.176278591819644
37;Eixample;la Sagrada Família;41.40611685872577;2.177035590855735
37;Eixample;la Sagrada Família;41.40148266980048;2.1759460614961
37;Eixample;la Sagrada Família;41.40545956207675;2.1787793173699295
37;Eixample;la Sagrada Família;41.401875272678865;2.1742074240019367
37;Eixample;la Sagrada Família;41.40502702513012;2.1752287854590526
37;Eixample;la Sagrada Família;41.4024014177637;2.1704834212766664
37;Eixample;la Sagrada Família;41.40195088633076;2.1759256917091414
37;Eixample;la Sagrada Família;41.405314940505676;2.1772731849953453
37;Eixample;la Sagrada Família;41.410219938798896;2.1748865814653344
37;Eixample;la Sagrada Família;41.40077613580733;2.173041018918176
37;Eixample;la Sagrada Família;41.40184082417634;2.1765906214432476
37;Eixample;la Sagrada Família;41.40763864828253;2.173710066478427
37;Eixample;la Sagrada Família;41.40618870389784;2.1745554356642067
37;Eixample;la Sagrada Família;41.405231833944356;2.178931452304204
37;Eixample;la Sagrada Família;41.40539593957377;2.179815615657067
37;Eixample;la Sagrada Família;41.407156359405285;2.1758440156162413
37;Eixample;la Sagrada Família;41.401720666455994;2.1778426885551436
37;Eixample;la Sagrada Família;41.4072113555165;2.174147797101854
37;Eixample;la Sagrada Família;41.41008205362653;2.173155264780327
37;Eixample;la Sagrada Família;41.40024100152723;2.174082859707665
37;Eixample;la Sagrada Família;41.40196002357085;2.1760827019578195
37;Eixample;la Sagrada Família;41.40285758720174;2.1739258307038525
37;Eixample;la Sagrada Família;41.40333127568336;2.176814060478016
37;Eixample;la Sagrada Família;41.40838492801802;2.178996850892604
37;Eixample;la Sagrada Família;41.40455261872208;2.175491747455114
37;Eixample;la Sagrada Família;41.402052960916414;2.1810585060034806
37;Eixample;la Sagrada Família;41.40674193579287;2.1807829927167783
37;Eixample;la Sagrada Família;41.401586111951204;2.173065389383527
37;Eixample;la Sagrada Família;41.4083198182513;2.1765811484552855
37;Eixample;la Sagrada Família;41.40743862108485;2.1718294075794407
37;Eixample;la Sagrada Família;41.402487992662145;2.174945290230348
37;Eixample;la Sagrada Família;41.40434699593537;2.173631275944522
37;Eixample;la Sagrada Família;41.409539367576194;2.1777782971561077
37;Eixample;la Sagrada Família;41.40736566683033;2.177681689121161
37;Eixample;la Sagrada Família;41.40087067500094;2.174228224041954
37;Eixample;la Sagrada Família;41.407351075213775;2.1811798939974816
37;Eixample;la Sagrada Família;41.408018993062484;2.1724757848875087
37;Eixample;la Sagrada Família;41.404314408239436;2.174678999763458
37;Eixample;la Sagrada Família;41.400972206210355;2.174468222136188
37;Eixample;la Sagrada Família;41.40965014250294;2.174995044764493
37;Eixample;la Sagrada Família;41.40864810205686;2.175663077585506
37;Eixample;la Sagrada Família;41.40754715451007;2.1793213709584984
37;Eixample;la Sagrada Família;41.40514637750969;2.1755050111238305
37;Eixample;la Sagrada Família;41.409245081982235;2.1766691379832115
37;Eixample;la Sagrada Família;41.404294731391325;2.1806658183928644
37;Eixample;la Sagrada Família;41.40841145345118;2.1741836736216777
37;Eixample;la Sagrada Família;41.404196784819064;2.1730577177402504
37;Eixample;la Sagrada Família;41.40921459338917;2.1738675526453535
37;Eixample;la Sagrada Família;41.40162882242378;2.1764068451317007
37;Eixample;la Sagrada Família;41.40619074423064;2.175426888289774
37;Eixample;la Sagrada Família;41.40650187850718;2.1767511088491887
37;Eixample;la Sagrada Família;41.40971118077069;2.1751194662194657
37;Eixample;la Sagrada Família;41.409894623913914;2.174471814369454
37;Eixample;la Sagrada Família;41.407846833220454;2.1771917037699646
37;Eixample;la Sagrada Família;41.40580531328521;2.1720256399019138
37;Eixample;la Sagrada Família;41.40971317845891;2.1759466256652678
37;Eixample;la Sagrada Família;41.40450815673078;2.1781205256013383
37;Eixample;la Sagrada Família;41.40086428237016;2.175858194801879
37;Eixample;la Sagrada Família;41.404913110332224;2.1811600669701288
37;Eixample;la Sagrada Família;41.40283853950024;2.1828281782157597
37;Eixample;la Sagrada Família;41.403290874992294;2.1734505000024735
37;Eixample;la Sagrada Família;41.41078505875986;2.1755153740453332
37;Eixample;la Sagrada Família;41.40654923005124;2.1755961460868707
37;Eixample;la Sagrada Família;41.40547417037845;2.176612613033846
37;Eixample;la Sagrada Família;41.40775310003643;2.1747765388544744
37;Eixample;la Sagrada Família;41.4022250749883;2.1751689669452468
37;Eixample;la Sagrada Família;41.407269494367725;2.17366935596752
37;Eixample;la Sagrada Família;41.40167596255935;2.1756664825344614
37;Eixample;la Sagrada Família;41.40792900826702;2.1745404013370675
37;Eixample;la Sagrada Família;41.40336679705225;2.17131229390577
37;Eixample;la Sagrada Família;41.403204009240675;2.1815886896947667
37;Eixample;la Sagrada Família;41.40237877176309;2.1801161813136436
37;Eixample;la Sagrada Família;41.40588930471887;2.1739861798529714
37;Eixample;la Sagrada Família;41.406831487867535;2.172865373481716
37;Eixample;la Sagrada Família;41.40614982306;2.1808425799090427
37;Eixample;la Sagrada Família;41.40272191304435;2.17207821741797
37;Eixample;la Sagrada Família;41.40488122136952;2.17187979883052
37;Eixample;la Sagrada Família;41.409913225774446;2.1754508763771176
37;Eixample;la Sagrada Família;41.40543386884974;2.172384213939579
37;Eixample;la Sagrada Família;41.40167613068588;2.1775598625540242
37;Eixample;la Sagrada Família;41.401963406480974;2.1711935983013335
37;Eixample;la Sagrada Família;41.40899666272631;2.1742106568354598
37;Eixample;la Sagrada Família;41.40585260800617;2.1747291438057403
37;Eixample;la Sagrada Família;41.41132900600005;2.1755082801202867
37;Eixample;la Sagrada Família;41.40195356200226;2.1717369467143883
37;Eixample;la Sagrada Família;41.40202402992162;2.1757907449789755
37;Eixample;la Sagrada Família;41.403937225707985;2.179047897327654
37;Eixample;la Sagrada Família;41.40967505803153;2.1750488564294788
37;Eixample;la Sagrada Família;41.41011319716907;2.1776466110729467
37;Eixample;la Sagrada Família;41.40085529542158;2.1742635127191847
37;Eixample;la Sagrada Família;41.401708334902146;2.1777066964773044
37;Eixample;la Sagrada Família;41.40093014411482;2.17499647775958
37;Eixample;la Sagrada Família;41.40801440787895;2.1725062425984345
37;Eixample;la Sagrada Família;41.409495997108955;2.1758749587697475
37;Eixample;la Sagrada Família;41.40713783874138;2.1804472388487537
37;Eixample;la Sagrada Família;41.401967021169106;2.1752674735201727
37;Eixample;la Sagrada Família;41.40872489423407;2.1774416338254
37;Eixample;la Sagrada Família;41.409722110016446;2.172773709379144
37;Eixample;la Sagrada Família;41.40817125911147;2.1777127308928037
37;Eixample;la Sagrada Família;41.40738644308079;2.173365729116012
37;Eixample;la Sagrada Família;41.40091330362197;2.1749466949045866
37;Eixample;la Sagrada Família;41.40796027594321;2.180232373943761
37;Eixample;la Sagrada Família;41.40473306181428;2.174283032342831
37;Eixample;la Sagrada Família;41.40820650699144;2.17372323663786
37;Eixample;la Sagrada Família;41.40551215093073;2.174776040359583
37;Eixample;la Sagrada Família;41.409691665951975;2.1730778142053127
37;Eixample;la Sagrada Família;41.400415893432864;2.174548480130332
37;Eixample;la Sagrada Família;41.40320973701608;2.1777164439954624
37;Eixample;la Sagrada Família;41.41052317668884;2.174837601476892
37;Eixample;la Sagrada Família;41.404824108404426;2.173389112125243
37;Eixample;la Sagrada Família;41.40755373347108;2.1707066771705428
37;Eixample;la Sagrada Família;41.40792243324311;2.173696079741303
37;Eixample;la Sagrada Família;41.40305979859385;2.1762453359441385
37;Eixample;la Sagrada Família;41.405444599273544;2.175412763864934
37;Eixample;la Sagrada Família;41.40270799893635;2.1712512802953507
37;Eixample;la Sagrada Família;41.405100628272784;2.17784813256091
37;Eixample;la Sagrada Família;41.403661154292614;2.1757582875612864
37;Eixample;la Sagrada Família;41.40619966036118;2.1698392442448085
37;Eixample;la Sagrada Família;41.40470347898299;2.18108998000564
37;Eixample;la Sagrada Família;41.40592738797637;2.172755908259426
37;Eixample;la Sagrada Família;41.40325672670597;2.181948488510676
37;Eixample;la Sagrada Família;41.404194115054445;2.1732654749387574
37;Eixample;la Sagrada Família;41.40341030966236;2.171705013744938
37;Eixample;la Sagrada Família;41.4067709356839;2.182287407203002
37;Eixample;la Sagrada Família;41.40463397327708;2.175093604999401
37;Eixample;la Sagrada Família;41.408163796738734;2.1752627193997927
37;Eixample;la Sagrada Família;41.40603657102871;2.177276060750586
37;Eixample;la Sagrada Família;41.409958778537174;2.174842276798905
37;Eixample;la Sagrada Família;41.40250369233895;2.172198049527422
37;Eixample;la Sagrada Família;41.40519238034463;2.1718910720157334
37;Eixample;la Sagrada Família;41.40617152560193;2.170849655267486
37;Eixample;la Sagrada Família;41.40901422174758;2.1736062846781583
37;Eixample;la Sagrada Família;41.40290688500445;2.1732888651995164
37;Eixample;la Sagrada Família;41.403402156167864;2.179731455899126
37;Eixample;la Sagrada Família;41.403872794037845;2.1759865161017626
37;Eixample;la Sagrada Família;41.401064253530244;2.177131820375102
37;Eixample;la Sagrada Família;41.4022728203037;2.177387749261441
37;Eixample;la Sagrada Família;41.404074483000436;2.1743712712296066
37;Eixample;la Sagrada Família;41.406571357729625;2.1806986535302575
37;Eixample;la Sagrada Família;41.403642083271315;2.181605449142746
37;Eixample;la Sagrada Família;41.405860989100425;2.1710884530685712
37;Eixample;la Sagrada Família;41.40804721748101;2.175294006427456
37;Eixample;la Sagrada Família;41.406381725199424;2.1756931282400487
37;Eixample;la Sagrada Família;41.4030930725496;2.1735224024309745
37;Eixample;la Sagrada Família;41.403123448005125;2.1729739215721584
37;Eixample;la Sagrada Família;41.41006328866597;2.175527819052808
37;Eixample;la Sagrada Família;41.40642224961225;2.1749529437053385
